GENE_ID	A498	A549	ACHN	BT549	CAKI1	COLO205	DU145	EKVX	HCT116	HCT15	HL60	HOP62	HOP92	HS578T	HT29	IGROV1	K562	KM12	LOXIMVI	MCF7	MDAMB435	NCIH226	NCIH322T	NCIH460	NCIH522	OVCAR4	OVCAR5	OVCAR8	PC3	RPMI8226	SF268	SF539	SKMEL2	SKMEL28	SKMEL5	SKOV3	SR	SW620	T47D	TK10	UACC257	X786O
ENSG00000171608	20948	0	6130.2	7055.8	32532	523290	142090	41792	0	3149.3	72699	0	81143	13008	0	0	0	4954.5	228980	3609.9	232800	3723.1	0	29496	13381	164430	72109	0	37967	129830	106240	51142	9954	3617.6	39801	31588	141230	96185	215590	8862.1	535250	11104
ENSG00000171612	0	0	5911.8	91216	57960	1090800	0	9597.4	0	0	1925600	0	27211	0	11834	0	70902	0	0	58322	15144	0	11872	0	0	0	0	0	2697	110530	36168	13188	0	0	6452.6	15173	360770	140730	0	0	145070	61007
ENSG00000171634	111910	1737.9	41133	23180	7672.4	109290	25763	297.2	13440	10009	21611	105.26	59012	2459.1	27598	27096	4349.3	5928.4	0	42096	5242.8	15093	9945.3	50916	16291	44569	14888	23727	26130	109460	172030	5417.1	746.62	0	54520	507.57	1580.5	10595	11403	9324	164380	10417
ENSG00000171681	0	55901	106470	222750	108900	370210	101850	119860	23875	15608	195990	3563.7	95897	13016	37860	90997	62906	63731	127880	559720	6160.1	123470	4611.9	89087	60637	321300	91972	16032	134490	194310	16806	23701	57783	16443	60166	38843	139230	108080	233410	3498.3	184780	85475
ENSG00000171703	0	0	0	0	52483	1427100	0	0	0	0	87226	0	19723	0	41312	0	0	0	0	92079	0	0	0	0	27446	0	241370	0	0	0	0	31152	0	6897.4	0	0	69776	0	0	79366	0	0
ENSG00000171714	0	0	6936.2	0	0	56109	0	0	0	0	385970	0	4651.3	0	6066.2	0	0	0	24507	0	0	0	1275.8	3461.7	6755.3	0	0	90432	0	194730	0	0	0	0	0	0	0	38318	49522	0	88365	0
ENSG00000171720	205480	101190	46924	18185	124810	2086400	65332	1368.8	12251	12008	104090	4357	186730	93504	180190	11519	0	41003	44359	155740	0	140140	53509	145100	58137	163970	0	20044	115920	45808	92077	69234	5275.2	7658.7	109110	27918	139800	88793	75440	29948	210800	0
ENSG00000171723	287350	526330	157710	51241	57789	9969800	465450	15910	25120	75077	556690	956.45	311280	36039	212910	269790	231090	212370	106120	945050	620570	125910	92662	523480	147390	134000	391730	508010	539630	587480	130690	147140	61825	2889.2	2573900	74582	695250	226050	931320	64344	1722100	68656
ENSG00000171724	0	0	0	32820	0	20669	0	12708	0	0	0	0	0	0	0	0	0	401.77	0	0	42351	59473	0	2300.1	0	0	0	0	0	0	251420	0	0	0	0	71283	31715	0	0	0	0	0
ENSG00000171763	0	0	25231	0	17837	787220	98166	2584.8	0	4495.3	40137	2692.6	122610	0	19572	14823	0	18382	0	174330	9559.5	18981	15892	25580	3983.8	168970	107150	64202	33445	0	21846	105960	2562.7	1374.2	19372	80868	2428	0	22140	20023	148220	69286
ENSG00000171766	512030	100150	182390	0	937770	84287	279120	2009.4	3469.9	0	0	0	232410	52969	0	24279	49136	6987.1	0	40511	0	35987	89646	477370	277620	0	723000	277780	14759	5381.3	34780	724210	0	679.77	25609	1576.4	25570	0	14727	15364	0	2887.7
ENSG00000171791	168400	78019	129730	0	70359	145150	0	0	0	0	1203200	0	4828.1	0	9395	133870	0	119150	85551	24463	85382	17243	0	647930	0	0	0	197680	0	320010	49704	0	0	0	321880	68607	95717	472290	0	0	0	0
ENSG00000171793	3539800	7271000	1908000	3273400	1834400	44051000	5380000	5610900	2495400	1359100	11366000	518810	4998900	2285200	5086000	1544700	6113500	2618500	2086200	24977000	2968600	3359400	88126	6461300	3153200	10785000	255460	14042000	21851000	13403000	22942000	1732700	473770	431400	6785000	1747500	5766300	8633500	1971000	3695900	11730000	3933700
ENSG00000171824	64377	9158	14657	17374	137600	233490	46695	2973.4	17623	16705	232930	9677.5	183220	38415	49185	48806	0	16722	12024	137340	3641.1	203680	44772	147420	92344	47105	50204	156150	25935	256290	695300	85168	14608	1747.8	24043	0	48613	86437	3724.4	16144	535630	18422
ENSG00000171840	304500	586040	0	74172	0	1068400	1556400	0	12123	0	0	0	0	102280	30231	0	0	0	0	382490	0	218210	22392	0	0	20246	0	0	0	292970	136100	0	12081	0	0	655230	0	632460	0	14488	645060	0
ENSG00000171848	483360	1295400	149190	1379000	171010	7284100	5261400	186330	155890	1369100	7900300	275290	828000	284020	2112400	244280	1515000	893390	1928000	759080	3197900	421290	95139	1844000	728540	425660	1132400	1240100	544260	793070	1102300	351210	285790	43325	1913500	201100	6075500	3763200	1411500	95234	2775800	21894
ENSG00000171853	0	0	0	208150	0	0	141080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171858	11123000	1244800	2002000	12171000	296420	7271600	9012600	368350	423350	343690	2827600	379740	6166300	2660600	7387000	0	746490	6197900	10866000	11898000	5276900	10986000	2773400	1833200	4131000	8627100	823270	9140500	457620	2379000	8440700	1594700	186730	103060	832100	2826500	13545000	857440	1752600	3284700	502660	632430
ENSG00000171861	47565	740120	29194	0	0	385310	64913	0	0	17671	473580	0	377690	0	0	0	0	6954.3	66807	0	0	36350	10384	64895	9945.3	142970	32899	0	87386	25761	0	81069	0	0	0	0	0	0	0	6305.7	0	0
ENSG00000171862	26059	887570	0	17969	120870	1280100	9765.8	0	0	8042.4	3712900	0	36652	0	37095	0	0	52278	0	24302	6059.1	16121	0	63931	11760	59733	36714	31922	15185	0	45913	0	0	0	74735	0	68987	18646	58831	0	2600600	49218
ENSG00000171863	10296000	5191500	5312200	4965300	1671600	23597000	9403000	990990	59303	1948800	13711000	2893500	15935000	1366300	9177100	247340	2617300	10291000	12238000	14614000	13452000	7114400	3674400	14253000	5864800	20551000	13435000	15207000	10505000	4101900	90392000	2368200	856590	390200	2492000	5719300	15650000	25424000	4162300	2566800	2518300	116230
ENSG00000171865	0	0	0	0	0	371700	145860	23524	0	5866.5	0	0	11498	0	74617	0	48639	0	0	67718	0	26991	0	113820	54431	0	0	9069.5	45149	26938	0	0	0	0	72666	0	0	91381	0	9363.4	212540	0
ENSG00000171867	176990	614320	193970	3082600	150550	844320	424070	56530	1508.2	28671	602440	294540	5114900	1362200	179380	322560	0	262560	608910	835610	200970	4386000	25431	781850	76661	0	1202800	312950	1106700	96052	1183700	588550	31741	69745	214060	284220	730940	1438700	0	65869	885470	0
ENSG00000171877	106510	37653	24873	0	44906	387340	0	0	48991	23947	40499	0	138150	13842	265390	0	0	81331	0	0	0	8411	0	472570	0	188170	0	418870	0	0	0	18116	38285	0	0	0	7433.5	32841	0	12531	22157	0
ENSG00000171903	4273300	1842900	52536	146000	77663	5763100	223810	0	53922	11937	149640	0	120310	20840	72177	6982.3	39746	22403	12295	187900	0	229690	5220600	3349300	52432	769360	990160	52553	45875	24321	249990	172850	35643	1205	65761	48711	28441	268710	0	38042	319970	20439
ENSG00000171914	70407	58893	73723	35317	121980	1840610	66701	4202.8	21986	20732	123670	21467	182800	41461	51349	28684	56115	23106	612.41	40840	93794	292840	15343	99018	33546	185070	102690	73113	78356	325810	2287400	126220	508150	5312.9	48363	36123	85674	194120	38224	70152	301770	50613
ENSG00000171940	0	80768	23459	31351	23269	1007200	258210	1060.6	0	88480	67729	3037.3	86055	35465	30001	1172.4	12912	2861.8	70085	30833	102100	14398	29936	49287	44927	173720	21655	20844	60043	75101	4951.1	6788	11076	1271.9	36687	35333	119480	90181	60445	11836	132270	0
ENSG00000171951	846560	229940	0	10040000	102540	694910	14905	0	25989	3744.1	2806000	0	209530	6691900	235620	9383.5	50239	2837200	245810	3109200	6545600	9714.1	218300	0	110450	3005200	136680	187430	435100	4302900	14271	94494	15451	0	354670	9197400	2405900	689840	254790	157170	8164800	58085
ENSG00000171953	554960	1741800	705760	654790	1072900	6807900	292030	236840	32714	167100	13648	418800	971560	306870	641330	94773	501800	592370	527350	2106000	231340	894620	178560	1729900	219950	1017400	1468900	1078800	628180	356950	1476600	129460	449510	58289	920300	248900	734220	1929000	494170	246810	540430	93612
ENSG00000171954	4454.2	17871	6245.2	0	0	128080	11939	222.46	0	44037	1797600	0	276240	0	21870	1841700	34521	12151	0	2883.1	276290	0	626300	36580	0	0	0	132660	0	0	0	0	14135	0	19363	20645	250200	0	12891	24007	0	84685
ENSG00000171960	3367200	1208600	1555700	1592700	736860	31892000	1425700	158660	2028600	570200	14707000	282810	3177600	1394800	3670700	147470	6809100	2162800	1137300	3631700	880460	2678000	637150	2959200	1720300	4724300	1883500	4432900	5231600	7127100	12804000	1604500	485110	23917	1436200	1488700	1364300	6442300	1176000	5614100	1494100	107440
ENSG00000171988	31615	107890	22593	0	33262	80778	7203.7	453.53	0	0	77674	1085.1	134380	6397.1	3142.8	728.54	5034.7	5761.7	13101	50371	17009	0	9613.6	43059	0	182380	78507	25747	49402	10385	3436.2	26255	6521.2	1363.4	15705	39383	15596	36472	27867	1222.7	83344	6078.4
ENSG00000171992	6454.1	0	23017	75519	0	1278	0	0	45641	5418.6	360170	0	42010	0	38301	0	0	0	3966.6	60909	58098	69084	2062.6	27896	13864	0	8406.4	0	1240.6	0	0	0	0	0	3476.9	0	0	0	11466	3431	1107.2	0
ENSG00000172007	101160	58792	37340	430630	238770	1156500	121420	2386.9	0	16263	53246	4467.5	368860	114690	463210	24880	409760	19597	18751	1104600	60972	98762	36410	139280	391290	692920	114910	186950	125150	271160	150530	232990	87153	0	0	316820	151150	681860	315590	106390	180790	1061.2
ENSG00000172009	2350400	2507800	1195700	806850	704550	20974000	3138200	155360	109600	691890	13855000	111580	5494200	595780	6083700	575640	2876100	2829800	352440	3494700	1097900	1428600	283130	13041000	1429600	21605000	1063000	2959300	9377200	14093000	2914200	4248100	350630	159770	3843400	1620400	3094300	5515200	603790	1522700	11622000	3099500
ENSG00000172020	0	0	0	0	0	68076	0	0	0	0	0	0	3235000	0	0	9668.3	0	0	0	0	0	0	0	9750.5	28396	0	0	0	0	0	0	0	0	0	39823	0	0	617760	0	0	200490	17716
ENSG00000172037	167910	117170	104900	447920	98657	5832300	65090	6980	24689	14578	393340	5385.2	238810	273960	133790	82650	36162	14515	45938	187160	119850	348080	36500	70190	118480	120940	68274	193770	17342	103240	31942	1268300	70452	54387	155200	94571	93960	147060	88140	55698	1430300	29155
ENSG00000172046	38313	79286	13530	20684	10618	564970	141510	12853	79845	32235	157320	5868.5	106910	43159	33514	131650	47777	18534	20715	141060	158960	66263	1334.8	195050	22131	178170	22214	28116	109900	127980	93270	86287	6998.1	25324	373550	40762	82891	71821	57832	43100	225940	5808.5
ENSG00000172053	4147900	1933300	1738200	1564000	2036200	23070000	1935800	171660	154730	295720	3202400	99962	2981500	1920000	1762600	1737300	1540600	1213400	499740	8396200	1251400	2610600	1679000	1763600	1295700	7521900	5023100	7439100	2530700	4952000	7655900	2054800	511320	145400	8454100	1268800	2087400	2554900	3467200	703680	7366900	554990
ENSG00000172057	881100	748490	1004300	2019600	69345	14688000	4522200	2399	619730	51031	528120	1667.7	4504300	242400	4098700	0	593450	829960	868500	3160600	473620	3346900	1730900	1886300	559850	5271900	611200	1663700	3313700	1794000	3152300	2249600	176370	0	484750	3499700	1583900	820540	933050	2447900	204040	109990
ENSG00000172061	0	19726	0	0	67844	21234	0	2851.9	80572	15014	222210	2793.9	184140	0	21706	138700	0	19138	0	0	12307	0	32406	0	0	168540	148230	0	55152	90668	128800	5220200	7049.2	0	0	124070	0	26803	0	0	0	0
ENSG00000172081	1158100	67417	219100	1314300	377400	621560	141750	11719	12114	112120	238280	3561.3	601570	332580	110870	40837	359700	33506	345500	103290	35080	372490	240530	690170	333930	311640	161420	297760	384610	1867500	12895000	112590	68130	0	252930	112520	592000	434200	38797	88156	2566800	57424
ENSG00000172113	121490	219520	192170	342670	700150	1374900	344260	18212	30803	56664	125460	7008.2	2285200	529600	496110	39812	344930	229720	196460	500190	53568	125220	38871	891040	85703	58573	550480	126450	1467800	464080	504460	249660	117460	7573.2	151480	151090	102410	195460	127950	131170	407690	0
ENSG00000172115	38164000	33569000	16789000	140550000	657570	251040000	34029000	3457600	1090100	687710	24283000	1447700	229440000	16008000	23964000	559610	95456000	26137000	18226000	77163000	27569000	114880000	9613500	96398000	74260000	302470000	8453700	31108000	163230000	14980000	102780000	20845000	778250	648820	20153000	27535000	71823000	9735200	31861000	42191000	3183000	554710
ENSG00000172164	160770	182610	71949	221230	47911	8511000	265980	17573	2360.1	39372	398320	16820	111790	364940	249470	76405	49671	105140	86381	329050	168690	65045	104820	153920	133200	495330	126700	166920	195220	88865	291190	440170	42785	81324	448460	213420	263120	866190	549840	140780	477870	57744
ENSG00000172171	0	0	25386	0	0	127750	0	0	0	0	103280	0	88496	0	0	0	0	0	0	0	0	0	0	149690	0	0	0	0	0	0	0	148050	89636	0	0	0	0	102930	0	0	0	0
ENSG00000172172	204180	115120	43621	750790	68852	5428200	11327	0	3153.5	43630	96075	0	290460	217010	190660	26453	1103700	0	97654	254920	24779	85422	34378	334370	344130	0	335200	0	309860	417550	867950	94627	8741.5	0	225080	111760	44041	213170	28314	8607.4	226790	1394.7
ENSG00000172175	361840	99821	213180	172200	548150	1362200	143780	7695.2	16909	12647	56748	5995	289460	67121	83681	7009.4	95794	74606	29485	11425	9198.6	228040	35551	177630	41375	238220	65006	53251	124500	68428	585900	32965	7172.3	9906.9	82323	86823	19009	60713	24955	168040	238740	0
ENSG00000172183	46243	190810	122560	967900	50499	7972000	1195600	22047	112850	38268	511260	101990	164000	545970	1044400	0	241810	297300	150170	386870	761490	513850	52991	871890	130130	4026000	344190	182960	184600	2128300	7360900	479060	34732	53471	1106500	241370	3979100	28504	0	162930	1336400	83413
ENSG00000172197	0	0	0	0	0	0	11546	0	0	0	0	0	8370.7	0	0	4704.9	0	4018.9	0	8274	0	0	8307.1	4116.6	0	0	132210	0	0	33388	0	0	1353.7	0	0	0	0	298300	0	0	567740	0
ENSG00000172201	0	0	117490	0	0	34401	0	0	0	0	0	912.86	0	0	0	0	0	0	0	0	0	12392	16030	0	0	0	0	0	0	0	0	0	33578	13830	88764	0	0	0	0	0	0	0
ENSG00000172239	929090	438050	366553	770410	998920	8078260	2915000	4781.8	74440	464460	561180	31332	1404710	353603	1381690	403299	1221450	927800	178070	901480	1192953	1306610	395010	1804370	1026130	1597300	199930	1822640	2317240	409080	1306250	1097780	149403	3201.7	8741000	698840	1890480	3571730	1774560	287677.3	3500800	673880
ENSG00000172262	0	0	0	0	0	39890	0	503.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172269	433910	278760	813610	1099200	570890	5844100	694860	97183	3757.7	188410	4732900	252970	1321100	158660	966870	124830	0	424380	521140	1474200	562980	2255200	180760	2007600	544160	3463100	898770	4425900	371960	1103900	3951900	3135400	84388	302740	2431900	633310	3363600	529390	2889300	581180	9328300	0
ENSG00000172270	32955000	7398400	6553600	39286000	25488000	37872000	24266000	1124600	640640	4763800	41150000	2267700	60136000	11409000	14626000	3781900	14285000	6268800	9761100	40102000	4907700	62047000	4856600	45243000	16080000	36652000	17577000	33383000	29842000	11156000	8746200	49379000	6408800	1838400	7691500	23283000	25922000	28432000	760810	13025000	31248000	19403000
ENSG00000172292	302590	189580	469160	175190	334310	3951700	179690	0	300490	258250	619370	0	320740	92620	899940	0	0	57213	102160	749720	30778	371500	70549	1047900	904430	835730	629120	47163	394770	516780	0	270080	0	0	2543500	134500	191830	0	175810	298260	691320	109360
ENSG00000172296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11072	3174.5	0	2740.1	5187	35929	0	0	0	0	0	0	0	0	0	7974.4	0	0	0	0	0	0	7870.6	0	0	0	0	0
ENSG00000172315	879310	1911200	397070	2170100	221660	12070000	1149700	101560	14009	237970	4747300	91798	1719900	551470	1128100	325350	2114000	953220	1000600	1493600	1545500	1048400	191250	1994700	447410	3481700	773410	1961000	2805800	2335800	1774200	475100	253590	3680.2	1226700	2861600	5095400	3236800	912620	528360	3310100	89177
ENSG00000172331	0	0	15635	81577	206040	1212700	2173852	0	239770	81207	0	0	165172.2	232610	938930	292222	0	57485	0	1419560	55374	783760	10810	0	360960	161200	0	49266	292080	1084.8	80907	119440	451630	0	0	2099400	866147	186709	75164.6	7494.2	623520	67268
ENSG00000172336	721410	56284	630040	572550	41083	5751900	1566700	121680	274850	149990	455280	8993.4	2061900	0	563080	0	124030	693800	524540	1471500	310230	268590	212500	1650800	486160	609170	487570	661040	407600	708520	2952500	168610	0	87697	105550	206700	841310	0	701730	42299	1913800	0
ENSG00000172339	0	118680	39823	60589	0	469730	140750	0	0	5003.1	280280	0	232080	66228	28406	0	181540	31231	47113	34518	55595	148250	0	74720	0	280780	0	585900	10922	0	998050	97999	158790	50097	93202	80481	222000	436130	28218	10061	612410	182790
ENSG00000172340	6591900	3833100	4579500	1171300	9487100	8162500	3709300	755450	87860	762870	3925800	1128300	22602000	1815500	4309500	1518700	2597200	1350400	3085700	6520900	8169700	11224000	6464000	7837800	5585100	23249000	11571000	2458900	3302300	559980	2376000	5317000	471130	1319200	11813000	3223400	16892000	4675000	4369800	2617700	26264000	143730
ENSG00000172349	30351	87145	32159	0	0	307880	45850	0	2114.9	2690.9	74878	7332.5	79900	3289.8	12360	28285	0	0	0	15558	26855	0	9924.5	0	2558.3	223190	17819	6415.8	0	58994	1845.4	0	0	0	0	10364	21137	7903.7	0	0	0	65717
ENSG00000172354	38382000	1483200	17076000	2143400	12262000	37920000	7795100	1948100	31189	634090	8526200	2884400	75891000	794220	8227800	4511300	455370	3495600	2315500	10634000	2363900	8698100	5105400	13027000	5826600	35367000	14580000	10727000	7135100	5560400	35864000	11570000	8067700	3349000	8637100	4875200	5207900	6705200	3282300	6288300	7503900	145070
ENSG00000172366	86579	13674	13794	118790	130000	294170	276460	0	33496	32472	0	0	117930	56326	238200	134210	457080	144910	0	293460	67375	37284	6851.6	320000	81957	107710	0	149130	204540	495050	131180	129140	41572	0	21318	113870	145930	288870	0	17107	602240	0
ENSG00000172375	72968	0	22265	0	4308.2	4086.2	14339	1606.3	8180.8	3224.7	125340	6810.2	32998	0	64699	0	0	31256	4700.2	115780	23065	5878.2	527.92	58337	30487	48233	15989	0	26029	18542	187680	2817.8	0	5516.4	151380	4708.3	57019	0	97290	16623	89009	0
ENSG00000172379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9133.2	0	0	0	0	0	0	0	0	0	0	5972	0	0
ENSG00000172380	46261000	9023100	1789500	64575000	1509900	2061400	20164000	2273500	230280	43679	228970	1654900	19386000	4928200	8959900	196750	3497200	381600	3174000	13325000	16119000	14728000	7048300	9418400	233740	16049000	127870	9696200	610130	138240	4151100	13031000	229020	1147000	12241000	20754000	22970000	642670	632610	12228000	3902700	756500
ENSG00000172409	71856	101530	29911	0	78688	774760	0	0	86185	19003	172110	0	71849	37798	108560	0	0	46048	111150	145430	21413	154550	12029	274780	44148	79480	19533	165490	70516	0	460980	22561	18527	0	37610	14539	128500	0	103220	32364	113100	0
ENSG00000172428	0	0	0	0	0	124070	0	0	0	0	0	0	179630	0	0	0	0	0	0	0	284290	0	0	0	0	498210	0	0	0	0	0	0	0	0	0	328860	118670	0	148710	20579	0	0
ENSG00000172432	0	0	7409.2	0	577190	14814	0	0	22512	0	0	0	26337	52851	20026	1985.1	355970	0	0	21801	0	0	0	0	6200	0	0	117810	0	0	0	0	0	0	0	0	5192.1	0	0	0	0	50097
ENSG00000172465	60917	0	73689	0	0	349480	0	0	0	1021	0	0	102580	0	0	0	36106	41125	0	183520	0	0	40194	170000	0	243060	0	14543	24956	0	0	0	118040	0	46705	0	74247	0	0	93437	199060	14504
ENSG00000172466	0	61528	0	54989	0	95305	26312	0	0	0	0	0	0	0	63298	0	0	0	0	56045	0	0	0	0	0	19177	0	0	26244	30576	40457	29304	0	0	0	0	33047	0	0	0	0	0
ENSG00000172478	0	0	0	0	30033	113930	0	17639	0	13496	0	0	12556	0	11416	0	0	0	12841	0	0	0	314150	0	0	0	133660	0	6565.7	16032	0	7126.9	4806.9	0	0	0	0	0	0	12426	0	24470
ENSG00000172500	98773	57281	375230	426950	43817	1562300	180690	0	10243	39631	338960	0	151850	38945	201050	10241	32223	157600	39736	397330	64120	263230	69146	1079900	81310	218060	1052700	0	465840	486530	340590	98051	14160	0	197080	0	101620	1699600	124040	60417	504280	0
ENSG00000172530	0	0	0	0	0	0	0	0	5743.5	0	0	0	0	0	0	0	0	48632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172531	22600000	2622600	16356000	16909000	23515000	189810000	23571000	2527200	118820	1234900	40497000	4813900	36813000	5667400	18744000	4303300	14204000	4645200	15879000	25836000	9771500	21706000	7189000	24745000	10743000	24187000	15282000	31784000	11232000	23487000	47684000	17613000	8213100	2895500	19031000	11216000	12236000	20177000	18721000	7081300	20499000	397770
ENSG00000172534	1623876	2036065	679000	1559086	2274621.8	7984990	2369756.4	162140	165330	611260	8281768	131850	3508300	549844	2202349	601935.8	1767436	1546258	800470	3583000	1538017	1503113	481439.3	3187323	1204581	4192492	525350	1959175.6	1294000	2950452.3	626482	1903254	602870	209300	5328222	1423212	3005797	4334964	2118567	1174200	8260686	593453
ENSG00000172586	542050	1347600	106670	481490	0	2816000	478720	120890	82791	41743	1169500	101320	3709600	0	558890	0	481320	679540	312460	132380	213010	627260	193950	1125500	526050	3954100	0	624250	1442300	276740	1488100	62615	18561	71255	202570	222500	150030	257220	588500	351810	523510	30300
ENSG00000172590	0	0	0	0	0	577680	75850	0	0	0	0	0	676380	0	113650	0	0	0	0	54771	2227500	0	0	0	78399	795800	36034	0	0	0	0	351640	0	0	0	0	5572000	0	0	0	14014000	0
