Prot_id	Gene_id	X786O	A498	A549	ACHN	BT549	Caki1	CCRFCEM	COLO205	DU145	EKVX	NCIH226	NCIH23	NCIH322T	NCIH460	NCIH522	HCC2998	HCT116	HCT15	HL60	HOP62	HOP92	Hs578T	HT29	IGROV1	K562	KM12	LOXIMVI	M14	MALME3M	MCF7	MCF71	MDAMB231	MDAMB435	MOLT4	OVCAR3	OVCAR4	OVCAR5	OVCAR8	PC3	RPMI8226	RXF393	SF268	SF295	SF539	SKMEL2	SKMEL28	SKMEL5	SKOV3	SN12C	SNB19	SNB75	SR	SW620	T47D	TK10	U251MG	UACC257	UACC62	UO31
P20701;P20701-2;P20701-3	ENSG00000005844	388.95	77454	0	3811	17434	3741.1	2032200	3860900	23553	1503.4	40952	12158	14854	10419	11008	150180	112980	1600.4	1270700	0	41258	19470	274620	0	0	1605.7	0	163860	36356	132470	80715	40297	0	81229	0	37461	160980	25127	11912	75784	0	0	13580	13463	1403.4	0	15743	26856	127.44	200840	19310	23619	3383.9	3174.6	0	168300	29287	70543	35766
Q15119;D6RDN9;Q15119-2	ENSG00000005882	0	141400	58661	0	0	28337	15263	4730.4	0	13671	547210	0	0	0	407000	411900	0	8461.6	826950	59726	215220	12237	748090	0	13497	0	44127	92649	18301	201300	0	199400	298040	106670	19735	1743700	109320	0	30537	106250	1238500	0	64737	67511	74280	24117	345500	0	145930	75608	150590	70023	0	474160	30781	152630	0	140660	0
P26006;P26006-1	ENSG00000005884	1362200	7625900	4437100	9914700	3643300	22924000	1034300	3414600	11408000	484450	26896000	603550	199250	686630	87588	627630	221190	386880	8580500	618840	46805000	1043200	2693400	184250	259640	329360	2967100	899550	1175700	6228300	518710	9256400	408720	143950	364750	9213400	9918400	2964700	3578400	885650	7870100	2906000	14370000	3490300	315060	97456	610390	15962000	3127100	10011000	3755800	1095200	366150	645240	7176000	9410600	1969400	5203700	8421500
P13473-2;H0YCG2	ENSG00000005893	627490	12521000	2628000	3628200	24530000	15271000	8741400	10799000	2398300	2116000	18971000	1193900	1206900	8302100	3657000	4542100	37193	1032700	43457000	1998900	43453000	3714600	2598400	5249700	3207400	1888200	1944100	34646000	12508000	4975400	5281900	6272600	7542500	6036400	1760300	22061000	6794500	4158200	10101000	5182000	20319000	13824000	5619300	30697000	1140200	4308300	27577000	7160500	7560600	17102000	9053800	34892000	2826000	6332500	3046800	39271000	74346000	29421000	3880000
Q9Y574	ENSG00000005981	0	0	0	0	0	0	0	137900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NZC3;H3BU22	ENSG00000006007	42400	50158	55276	87960	42961	0	60098	729880	0	0	131390	0	32578	52804	26243	0	0	150640	63602	0	134470	123050	4171.2	1551.2	0	0	0	17894	30202	0	534410	11747	0	9707.5	0	0	358120	132030	93996	277140	0	0	39270	34712	0	0	61930	32347	0	0	0	0	127000	0	37070	0	193790	114520	75206
Q96EN9-3;Q96EN9;Q96EN9-2	ENSG00000006015	7112.7	0	0	13366	1654200	34502	142890	30302	0	27184	109050	81009	0	444310	0	21427	0	0	140850	1101.6	0	0	0	0	0	32915	0	0	0	0	0	0	0	0	121630	170070	0	0	63472	0	76588	0	0	0	50629	0	0	0	16226	0	12345	2271.4	0	243990	0	0	172360	56690	0
J9JIC8;C9J6Q8;Q9Y2Y6;C9J3Y0;J3QS57	ENSG00000006042	0	96980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6464	0	0	0	0	0	160180	0	0	137680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1231.1	0	0	0	0	0	0	0	0	0	0	0	0	465520
Q9Y2T7	ENSG00000006047	0	0	0	0	0	0	0	109900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4756.3	0	0	48745	0	0	0	0	0	0	0	70908	0	0	0	0	0	0	0	0	0
Q24JP5;Q24JP5-2;Q24JP5-4;Q24JP5-3	ENSG00000006118	8691.1	9228.2	38428	6063.3	0	36470	0	68979	32861	0	210200	7141.7	5136.7	106130	55001	0	0	0	0	0	28888	0	1828.4	0	84721	0	0	0	2047.7	7743.7	73249	0	0	0	0	117880	33221	0	51172	0	30340	298680	42655	23083	18358	0	0	2889.6	20242	0	32041	26066	6636.3	85254	18186	10258	121970	18615	332000
P63010;P63010-2;A0A087X253;A0A087WU93;A0A087WZQ6;A0A087WYD1 P63010-3	ENSG00000006125	1499700	10704000	6348400	2910100	3936000	10283000	11502000	50412000	9413100	692470	5396300	549990	265310	8947500	5080900	6277900	308140	1730800	6938700	803250	8986800	2513000	4709500	2250200	3865300	3880300	2524300	24461288	1903100	11723000	8008500	6928500	3097100	3966400	777710	12869000	5815000	8637100	12415000	6482900	18408000	10214000	1779900	8753500	868390	582520	12957000	5429500	9628500	11632000	5040000	6700900	5256500	6673900	2359000	12641000	25891000	15861000	4225600
A0A0U1RRL8;Q8TB22-3;Q8TB22;Q8TB22-2;Q8TB22-4	ENSG00000006282	31304	485280	1184400	247830	93596	471380	981900	1146600	331130	907.59	1151100	21352	148070	258600	207280	232190	34256	8805.2	508210	0	355030	175470	138650	38948	33181	74265	29451	1617000	119000	1835600	69150	48169	47383	18021	26349	528970	317210	269220	315800	31665	236970	28035	86684	108870	26209	3070.3	381560	126600	386540	126360	57795	231230	217710	108650	168000	82073	3704200	2317200	149480
Q9NP84;I3L1J9	ENSG00000006327	0	241190	39898	0	0	92461	0	0	0	0	55063	0	30856	359100	125070	0	61389	21073	0	0	0	0	0	33912	0	44715	73293	0	0	79107	103190	47918	25659	29352	0	522030	0	352190	0	114170	0	707350	795030	0	0	0	0	0	11562	0	0	12975	233320	0	9777	0	0	46916	0
P11233;H7C3P7;C9JPE8	ENSG00000006451	691770	9904700	2631200	3406600	5380500	3204700	10228000	26033000	1924100	956750	5589300	1268100	1078800	6281300	3154100	3791700	0	359280	6741700	42683	18623000	2203200	5269000	770160	2554500	1547100	2911100	5623100	1023900	7216700	4876800	4425700	1879700	2647900	2095700	11649000	8477700	6335300	3999000	2857100	17152000	5460700	6991500	2201700	754750	10184	4165900	3931200	2646000	5701800	291170	5845800	8927700	5020000	1278200	6439400	1707700	8924600	3356400
Q9UHR4	ENSG00000006453	243660	1069600	1411200	78020	75213	184250	1007900	4541500	1056500	62270	715040	311690	60508	152590	48474	220650	105420	78793	0	31348	406850	35731	801150	83592	87275	169630	0	2051300	400180	178080	278000	170160	549040	15014	1102400	3747500	452920	242310	123400	84246	935660	0	70832	28658	787470	129130	357030	60891	497950	703880	46020	662030	7698300	161750	450160	95320	900820	408130	232440
E9PC15	ENSG00000006530	0	0	0	0	0	29021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4505.9	0	0	0	0	0	0	17415	1913.7	0	0	0	0	18659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P43353;P43353-2;A0A087X2D4	ENSG00000006534	0	367490	2224900	452390	29680	1287400	221180	92166	988280	61823	1826200	0	961100	514380	10452	67228	0	20372	0	0	2835600	0	186180	11556	111490	19156	18550	156150	61444	192060	23861	63255	125980	49288	19793	79580	2262100	52018	83605	89650	30575	0	60235	55020	0	0	50892	292310	53223	65350	46147	13592	31449	281650	819940	95123	57773	330450	52373
H7C3M7	ENSG00000006607	0	18698	0	18509	0	0	102850	6265.8	0	0	0	0	0	0	0	0	0	3174.4	0	0	31260	0	0	0	0	0	0	0	0	0	0	62365	0	0	0	56972	0	32290	0	0	0	0	0	0	0	0	0	9655.4	0	0	0	0	0	10701	0	0	0	0	0
Q9Y6N9;Q9Y6N9-5;Q9Y6N9-4;Q9Y6N9-2;Q9Y6N9-3;E9PNW1	ENSG00000006611	94619	51259	211050	13466	375690	89780	133720	3651800	184420	0	356430	37479	25024	143090	75270	464000	29230	31079	1919000	0	181200	130740	185900	18461	25696	11885	14770	185900	3055.7	329480	93427	4717	16469	216860	33341	834150	198600	177300	100820	166980	2005200	85714	191300	361420	25560	2142.5	181260	51990	59633	431420	95480	55739	0	0	11508	82814	700470	223210	105670
P21731;P21731-2	ENSG00000006638	0	0	0	162200	0	0	126210	47144	131220	0	287460	62861	10636	0	130280	294310	0	0	0	0	229580	0	52588	0	113420	0	0	307710	62377	124330	0	30412	0	0	0	437840	0	0	55483	0	59681	0	306410	0	0	0	302830	41953	92276	35407	0	0	0	0	84749	140160	0	0	80666
O00458;O00458-2;C9JA65	ENSG00000006652	77001	45767	129760	75625	1762100	127010	1268000	10520	144570	4103.6	31565	0	607790	582960	10260	9292.4	0	5832	6243300	7476.6	190140	477730	9870.8	0	86195	55209	0	92592	0	27653	67667	79123	63875	18100	0	3116800	91075	716790	0	662500	76706	0	9919.7	623640	0	0	18010	7542.1	55880	605430	0	226400	538030	70105	15177	74768	106680	0	531820
Q8N7H5-3;Q8N7H5;Q8N7H5-2;B4DGJ5	ENSG00000006712	379810	252260	244450	181050	53737	108090	546160	3082600	593780	24688	400910	269860	14914	913210	338970	648510	91468	23699	61220	53077	254970	140360	655150	292730	323500	75390	195880	103380	60835	799820	433870	403070	113490	276600	70298	1278000	172710	336500	464480	303960	1092000	455470	114470	336980	139120	59193	881980	299610	266910	36851	261120	625900	424060	298980	116600	1125100	610210	1174100	48613
P49754-2;P49754-3;P49754	ENSG00000006715	0	98524	393330	19640	47108	130890	125750	653220	5491.5	36597	123610	9811.1	0	151490	28391	31057	60710	15328	84971	9851.2	156520	6158.7	89183	3446.4	57886	0	5643.6	111130	101200	58536	30168	15734	40126	47336	2999.7	234260	131310	52086	83274	134870	200540	31741	77527	64190	17524	9564.4	256870	42911	113000	0	11691	92427	50076	130650	28954	240910	61747	101130	32394
Q9BQ52;G5E9D5;Q9BQ52-4;E7ES68;Q9BQ52-3;Q9BQ52-2	ENSG00000006744	276350	1952700	1518800	1408200	627010	935310	3250300	7563800	3021200	88755	1836800	6135.2	79893	4447500	754720	986840	129030	273760	1252300	194180	2113200	629620	984400	380800	2655200	984690	342870	9831600	410240	3922500	2654900	638050	496890	1221500	285280	1962400	944170	1192400	1397700	2033700	2444500	3194300	326600	321000	199470	111680	2379600	269450	2393100	1852500	471630	1742600	991160	424310	631930	2903500	4191000	3596000	456170
Q9Y6U3;Q9Y6U3-2;Q9Y6U3-3	ENSG00000006747	5464.9	39333	40253	533920	78120	73184	194690	368960	13575	1855.7	186250	14194	104360	285550	111360	51094	473730	40613	286590	17095	413030	92997	590480	75388	55861	16653	0	265370	55214	94778	515450	370140	61417	146030	90475	0	329390	285640	519610	239590	651310	277000	63281	119380	1444800	737460	15054	22609	803440	20397	1259300	629170	101990	80248	88777	48588	6656000	70062	18703
P41247;C9IZF6;P41247-2	ENSG00000006757	0	133190	234400	0	0	0	67992	560340	34141	12271	99673	24394	17028	147750	41551	52137	4784.9	5152.4	344990	54993	272780	0	69291	45499	0	0	0	1990700	159270	59538	41157	111170	0	0	12291	0	394760	45957	702970	179410	33088	0	17218	0	0	37129	228420	125430	134460	37905	68033	280370	544730	104380	117530	16940	420920	2887800	57169
O43490-5;O43490-3;O43490-4;O43490-6;O43490-7;O43490-2;O43490	ENSG00000007062	8884.7	0	21433	3059.1	20440	46949	0	2695.6	0	0	0	3065.8	6323.6	0	0	0	0	3671.4	41693	0	0	0	143950	4086.5	0	12325	0	0	39348	1969.4	0	0	0	0	11136	3641200	28487	22519	9196.5	11632	15165	22815	3382.1	15645	14951	0	3286.8	0	3806.7	70386	0	10162	0	0	6016.3	10265	19638	0	0
Q96CT7;M0R2F5	ENSG00000007080	1104800	2241000	2549700	466360	2548900	1870700	8067200	1964800	3314900	176860	1121200	1182400	991580	2113900	1093200	552420	562840	1131500	3640500	52975	4686400	2622000	2442200	967630	2192800	1753300	1442800	5122700	509450	3705000	6035400	6487200	2118100	257280	1010300	8472400	2478100	4059000	6791600	2690800	6342100	3157200	4007700	1384400	1187500	53995	595240	2360800	3172000	9806800	632400	3669200	8232100	897860	1125600	1529000	4699000	3623400	1226500
P43034	ENSG00000007168	32018	4010100	865840	2379000	2595300	1076000	7550900	28247000	5399500	340400	3237600	697200	412120	2281300	806070	2492400	11288	331480	2117900	229260	948760	1530700	1660900	439440	1527100	813160	2230200	21768000	1403800	7665100	1407900	6360300	3351900	1180100	50054	2445400	2359500	5957700	850730	179360	5806800	7185200	460650	1934800	150540	158070	6739700	1054500	226090	4486600	1856300	4788100	4455300	1606200	793790	6484300	8788500	4545300	995250
Q08E86;K7EQ86;Q14667-2;Q14667	ENSG00000007202	12689	460720	0	5322.8	15917	868420	64264	44423	0	1818.8	51671	8927	9902.9	10772	4949.8	7582.7	583.13	4435	280680	0	940310	1657.3	3184.6	2735.7	11706	7555.5	0	0	8174.3	6571	420510	0	0	98365	8011.6	47522	597940	4936.8	29689	5116.8	23765	5052	5030.5	378270	11740	0	41118	5914.8	46204	0	5018	13468	0	1085.4	1657.5	0	56283	49362	1406.8
O60861-1;O60861-4;O60861;O60861-2	ENSG00000007237	14926	13961	0	11963	33223	0	1148000	3203.1	0	0	0	0	2044.7	93278	0	0	0	0	0	2221.7	98262	0	0	10578	0	0	37194	0	102690	0	121950	0	51062	7489.2	10300	49032	0	0	37695	0	18693	0	0	10105	0	0	0	40504	0	0	739200	48355	0	0	5281.7	96757	664450	404830	0
O75865;O75865-2	ENSG00000007255	12084	50647	345760	74771	334820	166920	742810	1318000	42374	1235	131870	27538	230760	0	396900	0	115620	33645	527320	7493.8	25635	298350	772720	41527	344480	0	279810	247670	43031	489360	760450	81545	0	295910	27859	1126900	0	262270	27697	1054000	34869	566840	1037600	10472	214890	30756	326750	209280	316310	274260	5855.5	501260	1864500	725540	269560	177210	310260	1460500	287840
K7EQY5;P42679-3;P42679;P42679-2;K7ENL8;K7EKS5 K7ES68	ENSG00000007264	0	0	0	0	0	0	0	0	0	0	41232	0	0	0	9713.3	0	0	0	0	0	0	0	0	0	17851	0	0	459270	0	35605	0	0	0	0	0	0	0	15724	0	0	204510	351220	0	0	0	0	0	0	0	0	0	0	195950	0	0	92996	0	0	0
Q9NQ29;Q9NQ29-3;Q9NQ29-2;A8MYV2;B8ZZ10	ENSG00000007392	20075	74372	298340	203460	149250	87237	1505900	228610	368810	7319.4	43495	329800	0	803080	236180	0	0	62872	291870	69783	39896	25802	25055	79627	1534600	58246	239670	676930	0	1773800	205690	534360	79476	456320	45874	142230	61683	820700	252030	25689	106810	31696	70917	116380	13463	3018.9	476880	95308	66901	730890	51102	121430	277890	48403	56897	416930	281750	120750	80646
Q9UJK0	ENSG00000007520	0	0	0	0	864420	0	557010	1617.1	0	0	58217	14480	0	47641	91131	29870	0	0	0	0	0	0	0	0	0	0	0	0	0	55513	58719	0	0	0	0	0	0	0	0	205590	0	0	0	0	0	0	0	0	0	0	0	36992	0	0	0	44292	0	0	0
Q9BRB3-2;H0YFM9;B8ZZ31;E7ERP4;Q9BRB3-3;Q9BRB3	ENSG00000007541	0	0	0	0	0	0	8611.8	62635	0	0	0	0	0	0	2392.5	0	0	0	0	0	0	0	0	6684.9	0	5929.6	0	99002	0	150650	0	0	0	0	0	0	3793.5	0	0	0	0	0	9180	0	0	0	4863.4	0	0	0	0	0	0	0	0	18131	0	72379	0
Q9NVH1;Q9NVH1-3;Q9NVH1-2	ENSG00000007923	236020	772700	780370	1349100	517480	144970	2087800	9099800	1269300	95549	1205600	1126100	13165	1085900	769640	1210100	21784	301940	1990200	207660	3174800	365400	1474000	620960	1636900	622760	431970	6519600	300670	4617200	1001300	1034800	921250	897310	242060	2962600	976210	401570	1421300	2107500	3152000	826280	514600	248200	51106	352720	1922800	510910	1702300	2237500	339230	1275800	2433700	325310	695160	887230	2503300	1666700	136170
P20618	ENSG00000008018	2046200	8712600	4605000	3701200	6341200	1929300	28558000	80939000	7234200	477600	5084900	3134900	1896200	11684000	3691900	3011500	273560	1377100	17859000	179100	6129900	1394000	7310600	456680	3149000	3034600	4600200	19448000	1288400	8908400	5399900	7979400	4513500	5320400	1871300	8104900	13552000	16719000	11148000	7666200	6032300	38591000	5003800	1977200	1177200	225560	8273700	6006900	7097900	6282500	1228800	10704000	14702000	5221400	4393500	8377100	2751400	14729000	5942300
P17600-2;P17600	ENSG00000008056	0	56879	30558	29047	55424	4021.5	0	208030	13914	0	568840	23420	1376.9	3909.2	3359.2	6886.5	0	1493.7	0	0	3457.8	18611	17785	0	25542	121520	0	0	11383	3066.1	0	11338	6653.8	0	52114	10596	0	0	0	21327	0	0	2645.9	0	0	995.19	0	0	3332.2	0	784.57	0	484770	0	0	0	0	0	2003.5
Q9UQ88-5 Q9UQ88-8	ENSG00000008128	0	0	221720	0	0	0	82304	0	0	0	0	0	18619	0	24987	72250	0	0	0	0	35292	0	0	0	0	22510	0	0	0	0	0	0	0	0	0	563670	0	0	0	0	0	0	0	0	0	0	0	0	0	100140	0	0	0	0	0	0	0	0	0
O43739-2;O43739	ENSG00000008256	0	65150	159200	47867	350690	94457	602660	134880	53305	51164	204840	0	80281	0	62339	55548	0	30556	282800	16634	120520	0	0	70996	0	7856	20074	781950	135150	70677	80134	141410	89119	22323	0	181020	103060	5484.2	0	0	0	0	9765.2	44926	0	75069	223780	0	0	137340	68867	274250	203740	97445	39712	55017	1212000	908860	37006
Q16563-2;C9JYN0	ENSG00000008282	700460	8251600	2475300	4072400	7808200	3583200	16513000	71631000	6603800	1276100	6623000	1266400	763120	4138300	1020700	9485800	81479	654520	5608600	235670	23060000	3316900	7322600	1989000	2688000	453990	2347300	19083000	8114700	1253400	6940800	5800700	2883500	6103100	1193800	27993000	4212500	808250	4784700	3061800	9060700	3394600	7459800	2634200	1498600	722480	11660000	4464000	2825600	18869000	4832300	7413300	3970900	2132600	3282900	7203900	8773400	13430000	1482500
J3QS47;J3QRH5;J3KSL5;F5H757;P49447	ENSG00000008283	0	170760	0	0	0	61844	130560	882190	0	99473	0	0	210240	0	0	9953.4	0	178490	0	0	0	0	16820	11246	0	0	0	381350	0	152260	308880	0	0	0	269530	0	118620	498850	0	48568	88110	0	163680	0	0	294440	92869	458920	0	238210	0	18997	161830	159720	77186	0	44427	89842	79206
O60271-4;A0A087X2D8;O60271-2;O60271;O60271-5;O60271-3 O60271-9	ENSG00000008294	442570	1129300	1413100	523860	653810	797860	1726800	6006800	1350800	54289	980890	338000	535440	1204400	427720	649920	39301	235470	1170400	60186	2921300	384060	351180	731540	942620	366660	329520	1507400	535880	2102800	379950	793530	370640	457510	168160	948380	464940	1360200	1377300	693220	882220	1351200	1597100	863090	212130	77097	2758400	554560	2045100	865150	581260	2283200	837110	704550	524547.9	523980	7841800	2687425.8	389669
Q9UDR5;F8WAH1;F8WE53	ENSG00000008311	308960	163120	316250	311140	82457	368240	362550	1682700	679230	8078.4	1027600	133190	153580	288750	57365	224310	85088	84027	227560	60934	682210	22892	447390	195600	6278	85227	46561	1376000	320630	1315500	594690	455440	264140	81222	29417	377370	553590	532120	1284000	132270	182790	1946900	584680	359390	11133	227620	272300	242420	504810	1595700	71895	835940	846100	248900	318710	1158400	3796600	1903300	380620
Q9UHA2	ENSG00000008324	1993000	2107500	2279300	501520	10845000	4861700	487190	565950	3216000	0	5526400	1538900	194290	3664500	636300	969190	36347	108950	989550	0	6899800	7716000	1950300	237770	353000	311060	1795100	8887400	1223900	6638200	2437800	775380	1523600	25985	234220	11612000	3851200	2045900	190240	5491500	2939200	346880	3502500	10834000	124860	90036	406100	2140800	522460	12733000	40347	5632500	2021000	600750	357410	998280	28484000	9703000	1713600
P10620;F5H7F6;F5H6X2;P10620-2	ENSG00000008394	105320	77750000	14087000	18853000	2823100	1524800	1205300	226320000	60439000	3502500	603620	586330	41553000	72569000	286700	20815000	3514000	341640	43954000	456140	30412000	1413100	22712000	160040	2752300	1236000	152280	2449200	343460	12195000	18156000	8215700	2470000	559930	6763700	99017000	3088600	7453500	35041000	12592000	1834300	7550900	8471600	1604400	128070	209660	1441600	3678400	7041100	7047400	2114100	25122000	1209600	16149000	18220000	6154500	13289000	24303000	13244000
Q14938-6;Q14938-4;C9JWJ8;K7EN08;Q14938-5;Q14938-3;Q14938-2;Q14938;K7EKH0;K7ESG9;K7EJB0	ENSG00000008441	0	0	9977.8	0	0	0	70296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17075	0	0	0	0	0	0	0	0	0	0	0	0	0	74923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134220	0
Q11201;E5RHV6	ENSG00000008513	31511	13369	0	56220	0	216060	105340	113420	0	7781.5	20730	0	3342.9	269420	10705	0	0	43243	0	0	107490	212580	748620	6074.9	95648	0	17295	0	0	149100	48218	10280	11119	2019.7	0	405360	497740	78536	208400	60652	115380	208500	175110	33831	8790.5	0	51930	0	159260	96135	9951.3	50711	0	0	18809	61330	0	66738	0
F5GY88;A0A0B4J1W0;O75448-2;O75448;F5H5K2;B4DDR8	ENSG00000008838	0	25576	0	2228.2	0	23265	52075	248960	0	0	0	1481.3	0	25783	15017	13333	28689	1266.2	0	0	85356	0	33366	0	0	0	0	43736	10093	78310	119790	0	0	9318.2	11395	69586	5754.9	3678.6	24381	3018.7	0	42768	0	17650	1780.1	0	0	0	16841	0	10668	0	36488	0	17779	0	45698	0	0
Q9P2D3;Q9P2D3-3	ENSG00000008869	16588	75082	38027	26409	37634	26670	383450	1635000	47200	2835.6	72148	30945	20511	118250	37366	157680	30160	25791	174880	2596.5	79328	0	47062	20443	39202	30096	2543.7	230260	56008	83329	121400	60540	30997	42223	9455.2	35222	23817	41008	72100	150960	81543	158020	40660	51484	7877.4	1171.7	148890	42091	64062	133650	5625.7	17784	84238	128120	26480	77989	269260	382390	32602
Q99442;F8WF48;F8WCJ7	ENSG00000008952	1637500	2061600	3835900	1313000	2383400	3361600	2566200	17764000	4788500	13883	10530000	2199600	472840	3740500	1102100	2116600	14729	303330	5416500	10132	9880100	1903200	3674000	690210	2749300	824440	1576100	5893500	1554300	3095200	3671200	2947500	905960	0	528470	15467000	9706200	1246200	20978	457600	7437000	162340	1790500	5716000	693520	2949.6	4194400	2634900	1025500	14874000	638170	4516200	5843400	3082800	559880	3508600	12702000	5850700	782840
P60866;P60866-2;E5RJX2	ENSG00000008988	182740	10834000	8876600	5771500	17024000	1049400	27560000	23238000	9188900	81643	6312400	3171700	6923000	16805000	7048200	2459700	3582700	2706900	3939600	40537	22910000	4511200	5879500	202240	5217000	18799000	12559000	27695000	2716300	13580000	19763000	7882300	8811300	1880100	338320	39313000	3949300	12429000	11428000	5779800	397680	111850000	3618500	4770200	87662	0	846100	22745000	873080	574390	659980	11699000	16543000	3054500	2482400	357210	3713600	29466000	6699400
O75534;O75534-4;O75534-2;O75534-3;E9PLT0	ENSG00000009307	1435900	2925200	2589600	2044700	1021000	3939700	12677000	19383000	4270200	277710	2320500	270510	357800	4627500	2033500	2824100	246510	1300800	8859700	150980	4166000	2841400	4066600	2938000	6777100	3122100	1528600	32908000	966630	6601600	13945000	1895200	2199100	2959600	725210	5281700	2886300	9683100	3871100	5770300	13682000	5240900	702940	2339900	716350	250370	8936600	1304100	6611900	5548700	1248500	6216600	3641800	3214300	1546400	6540200	11723000	8806700	873430
Q15386	ENSG00000009335	133130	1510700	802540	386150	46044	331380	352170	846520	535100	28260	547280	229350	29805	784010	248490	1451700	43764	122350	1187000	38452	1506500	113990	745990	119210	228160	233060	71941	1834400	467230	713080	688610	251950	162270	158020	56373	520640	249130	244290	953060	499080	641910	376030	790850	277010	54298	38271	1893700	402320	749800	508540	444370	420420	501790	146850	320400	930420	1505600	2096800	407040
